Property_ID,Title,City,Locality,Property_Type,Price_USD,Area_SqFt,Bedrooms,Bathrooms,Year_Built,Listing_Date,Status,Demand_Score,Customer_Rating
PROP-13301,Commercial Space / Office in East Austin,austin,East Austin,commercial,4581265.872806277,-14555,,9.0,2014.0,2025-06-22,Sold,3,4.9
PROP-10233,5 BHK Villa for sale in Queens,NY,Queens,VILLA,6688647 USD,5124,5.0,4.0,2011.0,2025-09-10,Active,8,3.3
PROP-13327,Residential plot of 7406 sqft in Marina,san francisco,Marina,Plot,8456371.549294077,7406,,,,17/05/2025,Pending,2,3.5
PROP-11841,5 BHK Villa for sale in River North,CHI,River North,VILLA,1118106.974601464,3031,5.0,4.0,2020.0,2024-08-30,Active,6,4.7
PROP-12020,Commercial Space / Office in Queens,new york,Queens,COMMERCIAL,7229133.769960423,6547,,8.0,1988.0,2024-01-17,Active,10,4.1
PROP-10407,Commercial Space / Office in South Beach,MIAMI,South Beach,Office,3280314.7290708497,4831,,9.0,1999.0,2024-12-21,Pending,3,3.3
PROP-11970,Commercial Space / Office in Coral Gables,MIA,Coral Gables,Commercial,13462444.05935224,17329,,2.0,1987.0,2025-05-25,Pending,2,4.7
PROP-10538,Commercial Space / Office in South Austin,austin,South Austin,Commercial,10314362.42516753,21511,,3.0,2020.0,08/08/2024,Sold,3,4.5
PROP-11971,Residential plot of 4227 sqft in Downtown,ATX,Downtown,Land,1837963.449067869,4227,,,,2025-03-24,Sold,9,4.9
PROP-11622,Commercial Space / Office in Manhattan,New York,Manhattan,Commercial,30850741.27413298,19800,,8.0,2013.0,2024-02-07,Active,5,4.8
PROP-10982,3 BHK Villa for sale in Pacific Heights,SAN FRANCISCO,Pacific Heights,villa,5663560.714318568,2847,3.0,3.0,2012.0,2024-09-16,Pending,1,3.1
PROP-12184,3 BHK Villa for sale in Hyde Park,Chicago,Hyde Park,VILLA,681574 USD,2370,3.0,4.0,2021.0,2025-09-05,Active,8,
PROP-13036,Commercial Space / Office in Downtown,austin,Downtown,Office,3568253.205920263,8382,,3.0,2021.0,2024-12-21,Sold,10,4.0
PROP-10510,Commercial Space / Office in Hyde Park,CHICAGO,Hyde Park,Commercial,3775939.1436556154,15055,,5.0,1999.0,2025-06-07,Pending,2,4.7
PROP-12737,Commercial Space / Office in South Austin,ATX,South Austin,Commercial,3845765.1959027667,7588,,7.0,1976.0,2025-03-17,Active,1,4.9
PROP-11063,Commercial Space / Office in Brickell,MIA,Brickell,Commercial,2818000.9581506858,4601,,7.0,1968.0,2025-01-24,Active,1,4.4
PROP-10308,Commercial Space / Office in East Austin,ATX,East Austin,Commercial,1080364.5667189672,3141,,9.0,1967.0,17/04/2025,Pending,6,4.2
PROP-10468,Residential plot of 1648 sqft in Hyde Park,chicago,Hyde Park,Land,464329.4716995333,1648,,,,2025-02-28,Pending,1,3.5
PROP-10263,Residential plot of 3393 sqft in West Lake Hills,Austin,West Lake Hills,Plot,1985236.7157675133,3393,,,,2025-02-05,Pending,3,3.4
PROP-12002,Residential plot of 1206 sqft in East Austin,ATX,East Austin,land,374477.11330384144,1206,,,,2025/10/17,Active,4,3.9
PROP-10019,1 BHK Apartment for sale in Pacific Heights,san francisco,Pacific Heights,Apt,4367930.798346487,2286,1.0,2.0,1948.0,2025-04-16,Active,4,3.0
PROP-13032,Residential plot of 1284 sqft in Queens,new york,Queens,Plot,1312012.9668187038,1284,,,,14/01/2024,Active,4,4.5
PROP-11554,1 BHK Apartment for sale in South Austin,ATX,South Austin,apartment,412353.1929363379,856 sqft,1.0,2.0,1993.0,2024-01-26,Sold,8,3.7
PROP-10123,3 BHK Villa for sale in West Lake Hills,Austin,West Lake Hills,VILLA,2285300.44432661,2995,3.0,4.0,2015.0,2025-08-16,Pending,3,3.4
PROP-12961,1 BHK Apartment for sale in Pacific Heights,SF,Pacific Heights,Apartment,1680974.0386012953,876,1.0,1.0,1980.0,2025-10-27,Active,9,5.0
PROP-10435,4 BHK Apartment for sale in Loop,CHI,Loop,APT,510951.7276646427,1385,4.0,2.0,1935.0,2025-04-22,Sold,1,
PROP-11916,1 BHK Apartment for sale in Queens,N.Y.,Queens,APT,1206624.8513157358,1102,1.0,3.0,1972.0,2024-12-28,Sold,2,3.1
PROP-13007,6 BHK Villa for sale in Brooklyn,N.Y.,Brooklyn,VILLA,7621205.181921359,5910,6.0,2.0,2014.0,2025-03-16,Pending,6,4.6
PROP-12634,3 BHK Apartment for sale in River North,chicago,River North,Apt,195471.82976887413,-639,3.0,2.0,1923.0,2025-11-16,Active,10,4.0
PROP-10511,4 BHK Villa for sale in Brooklyn,new york,Brooklyn,Villa,,2786 SQFT,4.0,5.0,1982.0,2024/07/15,Pending,1,4.2
PROP-11388,Residential plot of 4048 sqft in Queens,NY,Queens,Plot,4343681.853813935,4048,,,,2024-07-19,Pending,8,4.1
PROP-10065,Commercial Space / Office in Queens,New York,Queens,COMMERCIAL,30774594.5550609,22801,,8.0,2015.0,2024/02/22,Sold,5,3.7
PROP-11794,Commercial Space / Office in Queens,NEW YORK,Queens,Commercial,,11793,,5.0,1978.0,2024-09-05,Sold,2,3.0
PROP-11009,Commercial Space / Office in Downtown,AUSTIN,Downtown,commercial,3826673.2738166074,7749,,4.0,2006.0,2025-08-31,Pending,8,3.2
PROP-12111,3 BHK Apartment for sale in River North,chicago,River North,apartment,273780.150519507,802,3.0,1.0,1987.0,2025-07-06,Sold,6,3.8
PROP-11373,Residential plot of 3290 sqft in Lincoln Park,Chicago,Lincoln Park,Plot,,3290,,,,2025-02-05,Sold,10,4.4
PROP-10239,2 BHK Apartment for sale in Manhattan,N.Y.,Manhattan,Apt,3129079.943655643,1840,2.0,3.0,2022.0,2025-01-05,Pending,10,4.9
PROP-10800,6 BHK Villa for sale in Marina,SF,Marina,Villa,"$4,794,112",4156,6.0,2.0,2007.0,2025-03-03,Active,3,4.5
PROP-10361,3 BHK Villa for sale in SOMA,SAN FRANCISCO,SOMA,Villa,4329006.873454692,2866,3.0,5.0,2024.0,2024-04-24,Pending,9,4.1
PROP-11317,3 BHK Villa for sale in South Austin,austin,South Austin,Villa,1668332.5020287996,4258,3.0,5.0,2003.0,2024-12-21,Pending,9,4.4
PROP-12136,2 BHK Apartment for sale in Hyde Park,chicago,Hyde Park,Apt,631100.9964610303,2252,2.0,1.0,2007.0,2025-06-02,Pending,2,4.4
PROP-12126,Residential plot of 6160 sqft in Little Havana,Miami,Little Havana,Plot,2617878 USD,6160 SQFT,,,,2024/05/08,Pending,8,3.3
PROP-12570,Commercial Space / Office in Hyde Park,Chicago,Hyde Park,commercial,6474256.858673684,20412,,10.0,2002.0,08/02/2024,Pending,3,3.2
PROP-12009,5 BHK Villa for sale in Queens,NY,Queens,Villa,4413759.266044394,3773,5.0,4.0,2007.0,2024-04-17,Active,5,4.2
PROP-10217,4 BHK Villa for sale in West Lake Hills,Austin,West Lake Hills,VILLA,3530925 USD,4985,4.0,4.0,2024.0,2025-01-25,Sold,6,4.9
PROP-11375,4 BHK Villa for sale in Bronx,new york,Bronx,villa,2038690.0015814034,2070,4.0,2.0,,2025-05-27,Sold,6,3.0
PROP-12317,Commercial Space / Office in River North,chicago,River North,Office,3336726.2405469683,9425,,9.0,2010.0,2025-09-23,Pending,1,3.9
PROP-11650,2 BHK Apartment for sale in Loop,chicago,Loop,APT,744918.3180432862,2213,2.0,3.0,1962.0,2024-09-07,Active,9,4.3
PROP-10429,4 BHK Apartment for sale in Coral Gables,miami,Coral Gables,Apartment,2007736.1845839866,2411 SQFT,4.0,2.0,1996.0,2025-11-27,Pending,4,4.2
PROP-10141,Commercial Space / Office in SOMA,SF,SOMA,Commercial,30390195.071899343,21123,,5.0,1988.0,2025-02-02,Active,6,3.6
PROP-13467,Commercial Space / Office in South Beach,Miami,South Beach,Commercial,10260756.712973844,15952,,8.0,1971.0,2024-01-24,Pending,10,4.7
PROP-13444,Residential plot of 1882 sqft in Brooklyn,new york,Brooklyn,land,2495202.914560318,1882,,,,2024-07-11,Active,5,3.2
PROP-10930,4 BHK Apartment for sale in Little Havana,MIAMI,Little Havana,apartment,1055054.1677680637,2070,4.0,2.0,1986.0,2025-11-12,Active,6,4.0
PROP-10534,Commercial Space / Office in East Austin,austin,East Austin,commercial,3435514.8870535647,9907,,3.0,1993.0,2024-05-08,Pending,10,4.4
PROP-13133,Residential plot of 6105 sqft in Hyde Park,chicago,Hyde Park,Land,1829533.0918297358,6105,,,,2024-02-02,Sold,4,4.5
PROP-11347,2 BHK Apartment for sale in Lincoln Park,CHICAGO,Lincoln Park,Apartment,538216.2039964328,898,2.0,1.0,1954.0,2024-08-08,Sold,7,4.7
PROP-12649,Commercial Space / Office in Brickell,miami,Brickell,COMMERCIAL,4324132.58037333,6287,,7.0,1980.0,2024/08/16,Active,4,4.4
PROP-12777,Residential plot of 3878 sqft in River North,CHICAGO,River North,land,"$1,186,823",3878,,,,2025/01/29,Active,1,3.8
PROP-11042,Commercial Space / Office in Mission District,SF,Mission District,commercial,27826785.253817767,22554,,9.0,1974.0,2025/11/28,Active,9,4.7
PROP-12701,5 BHK Villa for sale in South Beach,MIA,South Beach,VILLA,Contact Agent,3332,5.0,4.0,2015.0,2025-02-12,Pending,3,3.6
PROP-10345,Residential plot of 4085 sqft in Coral Gables,MIA,Coral Gables,Plot,4108749.6491006357,4085,,,,2025-04-13,Pending,3,3.6
PROP-11922,4 BHK Apartment for sale in Pacific Heights,SF,Pacific Heights,Apt,3938305.271323708,1799,4.0,3.0,1977.0,2025-10-09,Active,5,4.1
PROP-12693,3 BHK Villa for sale in Mission District,san francisco,Mission District,Villa,5322413.838907339,-4054,3.0,2.0,2006.0,2025-08-07,Pending,3,3.8
PROP-12847,Residential plot of 3227 sqft in Little Havana,MIAMI,Little Havana,plot,1495749.3138631454,3227 sqft,,,,2024-09-17,Active,5,3.1
PROP-11410,Residential plot of 3552 sqft in Marina,SF,Marina,plot,3408889.1052030413,3552,,,,2024-07-31,Pending,3,4.6
PROP-13442,Residential plot of 3686 sqft in South Beach,MIAMI,South Beach,Plot,2009509.7429219338,3686,,,,2025-07-28,Pending,3,4.0
PROP-13258,5 BHK Villa for sale in Brickell,miami,Brickell,Villa,1183969.5256057265,2276,5.0,3.0,1986.0,2025-05-18,Sold,9,4.9
PROP-13004,Residential plot of 7677 sqft in River North,CHI,River North,land,2910683.5149583817,7677,,,,2025-08-21,Sold,2,4.9
PROP-11024,4 BHK Apartment for sale in Pacific Heights,SAN FRANCISCO,Pacific Heights,APT,3147702.509980555,1665,4.0,3.0,1980.0,2024-04-06,Sold,1,4.4
PROP-10754,4 BHK Villa for sale in Loop,CHI,Loop,villa,1518779.1260476122,3870,4.0,4.0,2013.0,2024-01-25,Active,1,4.3
PROP-10079,4 BHK Villa for sale in Manhattan,NEW YORK,Manhattan,VILLA,9669034.051370855,4886,4.0,3.0,1991.0,01/10/2025,Active,10,4.4
PROP-11632,3 BHK Villa for sale in Little Havana,MIA,Little Havana,Villa,1806643.7108434052,3586,3.0,2.0,1996.0,2025-06-25,Sold,8,4.9
PROP-12959,Commercial Space / Office in Coral Gables,miami,Coral Gables,Commercial,11991789.21675974,14720,,10.0,,2024/06/10,Pending,10,4.4
PROP-10715,Residential plot of 2361 sqft in East Austin,ATX,East Austin,Land,725762.0029082834,2361,,,,2025-05-12,Pending,4,4.2
PROP-11061,4 BHK Apartment for sale in West Lake Hills,Austin,West Lake Hills,Apartment,514593.9211235836,787,4.0,3.0,1979.0,2024-11-12,Pending,8,3.8
PROP-10230,Commercial Space / Office in Queens,N.Y.,Queens,commercial,17414495.776910067,12987,,8.0,1974.0,2025-08-26,Pending,3,3.9
PROP-10908,Commercial Space / Office in Little Havana,miami,Little Havana,commercial,7927769.796318545,18673,,5.0,2016.0,2025-06-11,Sold,6,3.8
PROP-11550,4 BHK Apartment for sale in Lincoln Park,CHICAGO,Lincoln Park,Apt,744333.1459595707,1362,4.0,3.0,,2024/07/08,Pending,3,3.1
PROP-10735,3 BHK Apartment for sale in Brickell,MIAMI,Brickell,Apartment,341697.4146419614,596,3.0,2.0,1944.0,2025-07-04,Sold,7,4.5
PROP-12036,2 BHK Apartment for sale in West Lake Hills,austin,West Lake Hills,APT,390326.85456796054,652,2.0,3.0,1934.0,2025-02-21,Pending,10,4.3
PROP-12400,Residential plot of 8410 sqft in Bronx,N.Y.,Bronx,land,8920147.306479808,8410,,,,2025-07-06,Sold,3,3.5
PROP-10372,1 BHK Apartment for sale in East Austin,AUSTIN,East Austin,Apartment,587346.886476583,1709,1.0,1.0,1966.0,2025-08-20,Sold,6,3.8
PROP-12268,Residential plot of 2253 sqft in Coral Gables,miami,Coral Gables,plot,"$2,128,534",2253,,,,2025-05-10,Pending,1,3.5
PROP-12771,Residential plot of 4977 sqft in Marina,SAN FRANCISCO,Marina,Plot,5962851.387466686,4977,,,,29/04/2025,Sold,8,4.7
PROP-12856,Commercial Space / Office in East Austin,ATX,East Austin,COMMERCIAL,761231.405635936,2310 SQFT,,7.0,1963.0,2024-03-07,Active,5,4.5
PROP-13166,Residential plot of 8526 sqft in Marina,san francisco,Marina,Land,8771501.612507805,8526,,,,2024/04/14,Sold,1,4.1
PROP-12646,Residential plot of 3309 sqft in Loop,CHICAGO,Loop,land,1100468.044831165,3309,,,,2025-07-03,Active,4,4.9
PROP-10711,4 BHK Apartment for sale in Coral Gables,miami,Coral Gables,Apartment,1830866.523186661,2046,4.0,1.0,1938.0,2024-06-13,Active,7,4.6
PROP-11523,4 BHK Apartment for sale in West Lake Hills,AUSTIN,West Lake Hills,Apt,806650.6483955046,-1402,4.0,1.0,2012.0,2024-02-21,Active,6,4.5
PROP-12070,3 BHK Apartment for sale in West Lake Hills,ATX,West Lake Hills,Apt,839417.3485101222,1349,3.0,1.0,1992.0,2024-09-01,Pending,1,3.7
PROP-10048,3 BHK Villa for sale in Marina,San Francisco,Marina,VILLA,5100683.714991213,0,3.0,5.0,1986.0,2025-04-12,Active,7,4.7
PROP-12911,3 BHK Villa for sale in SOMA,SF,SOMA,VILLA,5791788.259402708,4545,3.0,4.0,1993.0,2025-11-05,Sold,6,3.2
PROP-10695,Residential plot of 7388 sqft in Loop,CHI,Loop,Plot,2212569.49389773,7388,,,,2024-08-18,Active,5,4.7
PROP-12193,Residential plot of 8835 sqft in South Beach,MIAMI,South Beach,plot,4520903.045614214,8835,,,,2025-11-03,Active,6,4.6
PROP-11013,3 BHK Villa for sale in Loop,CHI,Loop,Villa,2061617.4306075547,5598,3.0,4.0,2017.0,2025-10-21,Active,2,3.1
PROP-11463,6 BHK Villa for sale in South Beach,Miami,South Beach,VILLA,1160458.9601595306,2238,6.0,3.0,2024.0,2024-07-31,Active,10,5.0
PROP-11408,Commercial Space / Office in Manhattan,New York,Manhattan,commercial,26546977.515742283,14731,,2.0,1961.0,2024-05-17,Sold,10,4.7
PROP-11285,6 BHK Villa for sale in Brooklyn,NY,Brooklyn,VILLA,6056842.561717295,4723,6.0,4.0,2006.0,2024-10-16,Pending,6,4.2
PROP-12835,4 BHK Villa for sale in Lincoln Park,chicago,Lincoln Park,VILLA,2577482.864153799,4572,4.0,2.0,1982.0,05/10/2025,Sold,6,4.5
PROP-10091,2 BHK Apartment for sale in East Austin,austin,East Austin,Apartment,697676.0419107464,2006,2.0,2.0,1986.0,2025-07-29,Pending,8,3.4
PROP-10173,2 BHK Apartment for sale in South Austin,austin,South Austin,apartment,909028.7266276955,1845,2.0,2.0,1988.0,2024-02-27,Active,10,4.8
PROP-11889,4 BHK Villa for sale in Hyde Park,chicago,Hyde Park,villa,1139675.4920736002,4515,4.0,5.0,2024.0,2024-05-19,Pending,9,4.3
PROP-13240,5 BHK Villa for sale in Hyde Park,Chicago,Hyde Park,villa,1541208.80652014,5752,5.0,2.0,2009.0,2024-08-19,Active,9,4.9
PROP-13277,2 BHK Apartment for sale in Downtown,AUSTIN,Downtown,APT,864147.4715505095,2084,2.0,2.0,1945.0,2024-03-09,Sold,6,4.4
PROP-13491,3 BHK Apartment for sale in Loop,Chicago,Loop,apartment,224886.7414039696,671,3.0,1.0,2010.0,14/07/2024,Active,10,4.9
PROP-12206,Commercial Space / Office in SOMA,SAN FRANCISCO,SOMA,Office,20067544.03007095,13097,,8.0,2017.0,2025-09-27,Sold,10,4.5
PROP-10727,2 BHK Apartment for sale in Manhattan,N.Y.,Manhattan,Apt,3320381.7363636126,1995,2.0,3.0,1944.0,2025-09-07,Active,5,3.1
PROP-10398,6 BHK Villa for sale in Loop,Chicago,Loop,Villa,1875815.9116121617,4982,6.0,4.0,2021.0,2025-10-31,Pending,8,4.6
PROP-12065,Residential plot of 5188 sqft in Marina,SF,Marina,Land,5799596.348641258,5188,,,,2024-01-10,Sold,10,4.5
PROP-12091,Residential plot of 6011 sqft in Loop,Chicago,Loop,Plot,1797190.2750741558,6011,,,,2024-04-02,Pending,2,4.7
PROP-12534,Commercial Space / Office in Pacific Heights,San Francisco,Pacific Heights,commercial,38355157.562723905,19355,,2.0,1995.0,2024-09-28,Active,7,3.3
PROP-11852,3 BHK Apartment for sale in Queens,new york,Queens,Apt,810224.9914512228,681,3.0,2.0,2007.0,2024-11-24,Active,10,4.2
PROP-12577,Commercial Space / Office in Manhattan,New York,Manhattan,Office,8340934.019285003,4300,,5.0,,2024-12-14,Sold,4,4.7
PROP-10106,Residential plot of 6674 sqft in Pacific Heights,San Francisco,Pacific Heights,Plot,15798199.37843683,6674,,,,2025-11-02,Pending,4,3.4
PROP-10046,Residential plot of 1042 sqft in Queens,NY,Queens,Land,1168938.559409054,1042,,,,01/11/2024,Sold,8,4.7
PROP-11784,Commercial Space / Office in Loop,Chicago,Loop,Commercial,6993759.608098716,19701 SQFT,,8.0,2015.0,2024-10-22,Pending,3,3.2
PROP-10222,1 BHK Apartment for sale in Pacific Heights,San Francisco,Pacific Heights,apartment,4773385.107402149,2489,1.0,3.0,1928.0,2025-10-06,Sold,7,4.7
PROP-10144,Residential plot of 4065 sqft in SOMA,SF,SOMA,plot,5374432.45903046,4065,,,,2025-04-06,Pending,3,4.0
PROP-11156,Commercial Space / Office in River North,Chicago,River North,Commercial,6648508.476932686,18752,,7.0,1979.0,2024/03/25,Sold,7,4.0
PROP-11726,Commercial Space / Office in SOMA,san francisco,SOMA,Commercial,2941868.647665435,-1959,,9.0,1966.0,2024-11-21,Active,3,4.2
PROP-11559,Residential plot of 6081 sqft in Manhattan,NY,Manhattan,plot,10369823.4760387,6081,,,,02/11/2025,Sold,10,4.7
PROP-10913,Residential plot of 4854 sqft in Bronx,New York,Bronx,plot,5212305.11472221,4854,,,,2025-02-15,Pending,4,4.1
PROP-11382,4 BHK Villa for sale in Manhattan,NEW YORK,Manhattan,VILLA,6726519.625357914,4352,4.0,2.0,1982.0,2024-09-07,Pending,6,4.1
PROP-12023,Commercial Space / Office in Mission District,SF,Mission District,COMMERCIAL,27303436.391429413,22622,,6.0,2013.0,2025-06-06,Pending,1,3.2
PROP-13182,2 BHK Apartment for sale in Pacific Heights,san francisco,Pacific Heights,apartment,4673992.48553833,2314,,2.0,1941.0,2024-10-19,Sold,6,4.9
PROP-11978,Commercial Space / Office in Queens,N.Y.,Queens,commercial,"$24,437,127",0,,10.0,1992.0,2024-05-27,Pending,5,3.3
PROP-10865,Commercial Space / Office in Coral Gables,Miami,Coral Gables,COMMERCIAL,12096157.429168666,12694,,9.0,1995.0,2024-01-28,Sold,10,4.3
PROP-11418,Commercial Space / Office in Downtown,Austin,Downtown,Office,7490719.173315849,14996,,9.0,2004.0,2025-06-05,Pending,5,4.3
PROP-12778,Commercial Space / Office in Pacific Heights,San Francisco,Pacific Heights,Office,33181104.42397147,15178,,6.0,2006.0,2024-12-11,Active,7,3.3
PROP-12639,Commercial Space / Office in East Austin,ATX,East Austin,COMMERCIAL,6614799.867837014,17525,,5.0,1999.0,2024-01-12,Sold,8,3.8
PROP-11936,Commercial Space / Office in Brickell,MIAMI,Brickell,Commercial,5425448.139135122,10257,,10.0,1967.0,2025-11-27,Active,9,5.0
PROP-12515,4 BHK Apartment for sale in Mission District,san francisco,Mission District,Apartment,1016076.005167791,654 SQFT,4.0,1.0,2001.0,2024-08-14,Pending,3,5.0
PROP-12066,4 BHK Apartment for sale in West Lake Hills,ATX,West Lake Hills,apartment,961944.4461670135,1367 SQFT,4.0,1.0,2017.0,2024/12/17,Sold,3,4.8
PROP-11646,3 BHK Villa for sale in Bronx,new york,Bronx,Villa,4298446.91072708,4439,3.0,3.0,2021.0,2024-01-03,Active,5,4.4
PROP-12039,Commercial Space / Office in South Austin,ATX,South Austin,commercial,4320736.63351298,11110,,5.0,2007.0,2025-10-12,Pending,7,3.0
PROP-12767,Residential plot of 8632 sqft in Brickell,MIA,Brickell,land,"$5,927,153",8632,,,,29/03/2025,Sold,7,4.3
PROP-10457,Commercial Space / Office in River North,Chicago,River North,commercial,1802525.7903273876,5257,,5.0,1979.0,2025-11-11,Sold,10,
PROP-10835,Commercial Space / Office in West Lake Hills,austin,West Lake Hills,Office,16192051.294825157,22572,,8.0,2010.0,2024-11-27,Pending,7,4.3
PROP-12970,Residential plot of 7726 sqft in Bronx,NEW YORK,Bronx,land,8134575.336495646,7726 SQFT,,,,08/10/2024,Active,4,3.3
PROP-13283,4 BHK Apartment for sale in Pacific Heights,San Francisco,Pacific Heights,apartment,3981923.806362248,2147,4.0,2.0,1943.0,2024-11-04,Sold,9,4.4
PROP-12992,4 BHK Apartment for sale in Manhattan,new york,Manhattan,apartment,3195052.8441151422,1576,4.0,1.0,1976.0,2024-03-23,Active,3,3.2
PROP-10786,3 BHK Villa for sale in Pacific Heights,san francisco,Pacific Heights,Villa,12155902.19385347,5046,3.0,5.0,1987.0,2025-07-11,Active,10,4.9
PROP-12119,Residential plot of 1229 sqft in SOMA,SAN FRANCISCO,SOMA,Land,1700425.116141932,1229,,,,2024-03-10,Active,10,4.6
PROP-11872,Commercial Space / Office in Mission District,San Francisco,Mission District,Office,29805871.979078718,23549 sqft,,5.0,2011.0,2024-09-03,Active,10,4.8
PROP-10119,Commercial Space / Office in Brickell,MIA,Brickell,Commercial,7425095.164340864,12285,,8.0,2010.0,2025-03-02,Pending,7,3.4
PROP-11953,Commercial Space / Office in Brickell,MIA,Brickell,Office,9179747.881516028,16778,,6.0,1971.0,2024-08-03,Pending,4,4.8
PROP-12131,Residential plot of 5286 sqft in South Beach,MIA,South Beach,plot,3489610.703453626,5286,,,,2025-07-20,Pending,6,4.0
PROP-12286,Residential plot of 5891 sqft in Pacific Heights,SF,Pacific Heights,plot,12117241.60346672,5891,,,,2024/10/03,Active,3,3.7
PROP-12739,4 BHK Villa for sale in Loop,chicago,Loop,Villa,841068.2963586751,-2231,4.0,4.0,1985.0,2024-08-03,Active,3,4.2
PROP-13372,4 BHK Villa for sale in River North,CHICAGO,River North,VILLA,1466962.932025257,4516,4.0,2.0,1982.0,2025-01-18,Sold,9,4.5
PROP-13033,2 BHK Apartment for sale in West Lake Hills,Austin,West Lake Hills,Apt,598743.5923954092,992,2.0,1.0,1943.0,2025-11-09,Sold,4,3.4
PROP-10314,Commercial Space / Office in Manhattan,new york,Manhattan,Office,10226744.042302152,5449,,3.0,1968.0,01/03/2025,Sold,10,4.6
PROP-13163,Commercial Space / Office in Bronx,NEW YORK,Bronx,commercial,5437541.555647197,5526,,4.0,2001.0,2025-05-07,Sold,10,4.5
PROP-10772,Commercial Space / Office in South Austin,AUSTIN,South Austin,Commercial,9209429.98331939,21607 sqft,,8.0,2001.0,2024-07-01,Active,5,3.6
PROP-11864,1 BHK Apartment for sale in Hyde Park,CHI,Hyde Park,APT,191311.45984665796,781,1.0,1.0,1961.0,2025-08-11,Sold,6,4.3
PROP-12747,5 BHK Villa for sale in South Austin,Austin,South Austin,Villa,2422829.685864945,5690,5.0,2.0,1996.0,2025-09-13,Sold,1,4.3
PROP-12160,1 BHK Apartment for sale in SOMA,SAN FRANCISCO,SOMA,APT,888998.0601464546,568,1.0,3.0,2012.0,2024-12-13,Sold,6,3.7
PROP-13371,2 BHK Apartment for sale in West Lake Hills,Austin,West Lake Hills,apartment,1223864.350445412,1767,2.0,3.0,2018.0,2024-09-18,Pending,2,
