Property_ID,Title,City,Locality,Property_Type,Price_USD,Area_SqFt,Bedrooms,Bathrooms,Year_Built,Listing_Date,Status,Demand_Score,Customer_Rating,Price_Per_SqFt,Property_Age,Investment_Score
PROP-10156,5 BHK Villa for sale in Queens,New York,Queens,Villa,6001581.0,5009.0,5,2,1995.0,2024-04-25,Sold,10,4.9,1198.16,31.0,8.4
PROP-10157,Commercial Space / Office in Hyde Park,Chicago,Hyde Park,Commercial,401996.43,1546.0,0,3,1960.0,2024-02-10,Pending,9,4.7,260.02,66.0,8.0
PROP-10158,2 BHK Apartment for sale in Brickell,Miami,Brickell,Apartment,375986.75,661.0,2,1,1988.0,2025-08-23,Sold,2,3.6,568.82,38.0,4.6
PROP-10159,2 BHK Apartment for sale in Bronx,New York,Bronx,Apartment,1901047.7,1864.0,2,1,1921.0,2024-01-12,Pending,9,4.8,1019.88,105.0,7.9
PROP-10160,Commercial Space / Office in Manhattan,New York,Manhattan,Commercial,34779699.97,18165.0,0,3,1976.0,2025-08-13,Pending,10,4.1,1914.65,50.0,7.9
PROP-10161,1 BHK Apartment for sale in South Beach,Miami,South Beach,Apartment,1343324.0,2258.0,1,1,1925.0,2025-01-27,Active,3,4.1,594.92,101.0,5.2
PROP-10162,Residential plot of 9225 sqft in East Austin,Austin,East Austin,Plot,3493684.0,9225.0,0,0,1994.0,2024-02-23,Sold,1,4.9,378.72,32.0,4.7
PROP-10163,Commercial Space / Office in East Austin,Austin,East Austin,Commercial,4801871.08,13088.0,0,5,1978.0,2024-11-07,Active,8,3.7,366.89,48.0,6.9
PROP-10164,2 BHK Apartment for sale in Brickell,Miami,Brickell,Apartment,342209.3,548.0,2,3,1964.0,2024-01-10,Active,7,4.7,624.47,62.0,7.1
PROP-10165,2 BHK Apartment for sale in Brooklyn,New York,Brooklyn,Apartment,3035719.46,2386.0,2,3,1972.0,2025-01-16,Sold,2,4.2,1272.3,54.0,4.7
PROP-10166,Residential plot of 7438 sqft in SOMA,San Francisco,SOMA,Plot,11040258.77,7438.0,0,0,1992.0,2024-11-30,Pending,6,3.1,1484.3,34.0,5.7
PROP-10167,Commercial Space / Office in Mission District,San Francisco,Mission District,Commercial,15385968.63,11290.0,0,8,1967.0,2024-07-31,Pending,5,4.7,1362.8,59.0,6.3
PROP-10168,Residential plot of 2494 sqft in South Beach,Miami,South Beach,Plot,1591192.78,2494.0,0,0,1990.0,2024-12-30,Active,7,3.5,638.01,36.0,6.3
PROP-10169,Commercial Space / Office in Lincoln Park,Chicago,Lincoln Park,Commercial,2544272.96,5580.0,0,3,1960.0,2024-08-15,Pending,6,4.4,455.96,66.0,6.7
PROP-10170,4 BHK Villa for sale in Manhattan,New York,Manhattan,Villa,8670367.0,5432.0,4,2,2001.0,2025-04-17,Sold,9,4.4,1596.16,25.0,7.9
PROP-10171,3 BHK Apartment for sale in West Lake Hills,Austin,West Lake Hills,Apartment,1373335.61,1825.0,3,2,1972.0,2025-05-05,Pending,7,3.3,752.51,54.0,6.1
PROP-10172,Commercial Space / Office in Bronx,New York,Bronx,Commercial,11387549.77,12273.0,0,10,1980.0,2024-07-03,Sold,4,3.1,927.85,46.0,5.0
PROP-10173,2 BHK Apartment for sale in South Austin,Austin,South Austin,Apartment,909028.73,1845.0,2,2,1988.0,2024-02-27,Active,10,4.8,492.7,38.0,8.3
PROP-10174,6 BHK Villa for sale in Downtown,Austin,Downtown,Villa,1499585.2,3342.0,6,4,1991.0,2024-04-02,Sold,6,3.0,448.71,35.0,5.7
PROP-10175,2 BHK Apartment for sale in Pacific Heights,San Francisco,Pacific Heights,Apartment,3958604.22,1701.0,2,1,1987.0,2024-03-15,Sold,7,4.2,2327.22,39.0,6.6
PROP-10176,Residential plot of 3872 sqft in Hyde Park,Chicago,Hyde Park,Plot,1044604.67,3872.0,0,0,1993.0,2024-10-28,Sold,1,4.9,269.78,33.0,4.9
PROP-10177,Residential plot of 2705 sqft in South Beach,Miami,South Beach,Plot,1835623.29,2705.0,0,0,1990.0,2024-05-24,Active,6,3.7,678.6,36.0,5.9
PROP-10178,Residential plot of 5088 sqft in West Lake Hills,Austin,West Lake Hills,Plot,3633433.17,5088.0,0,0,1990.0,2024-12-24,Active,1,3.1,714.12,36.0,3.7
PROP-10179,Residential plot of 2661 sqft in River North,Chicago,River North,Plot,1023220.0,2661.0,0,0,1986.0,2025-08-14,Sold,4,3.3,384.52,40.0,4.9
PROP-10180,4 BHK Apartment for sale in East Austin,Austin,East Austin,Apartment,266357.02,848.0,4,1,2013.0,2024-04-05,Sold,8,4.4,314.1,13.0,7.5
PROP-10181,Commercial Space / Office in South Austin,Austin,South Austin,Commercial,9388329.99,22646.0,0,6,1979.0,2024-02-20,Sold,8,3.3,414.57,47.0,6.8
PROP-10182,2 BHK Apartment for sale in Little Havana,Miami,Little Havana,Apartment,506446.69,923.0,2,3,1957.0,2025-04-29,Pending,7,3.9,548.7,69.0,6.5
PROP-10183,Commercial Space / Office in Hyde Park,Chicago,Hyde Park,Commercial,2504229.81,9627.0,0,9,1989.0,2024-10-02,Active,2,3.2,260.13,37.0,4.3
PROP-10184,Commercial Space / Office in South Beach,Miami,South Beach,Commercial,11143939.94,19766.0,0,5,1990.0,2025-02-08,Sold,3,4.0,563.79,36.0,5.2
PROP-10185,4 BHK Villa for sale in Bronx,New York,Bronx,Villa,2832689.91,3378.0,4,2,2007.0,2025-11-30,Sold,3,4.7,838.57,19.0,5.7
PROP-10186,Commercial Space / Office in Hyde Park,Chicago,Hyde Park,Commercial,6712808.38,23951.0,0,10,2010.0,2025-02-28,Sold,10,5.0,280.27,16.0,8.5
PROP-10187,Residential plot of 8955 sqft in Coral Gables,Miami,Coral Gables,Plot,8233641.39,8955.0,0,0,1991.0,2025-04-29,Pending,7,4.2,919.45,35.0,6.8
PROP-10188,Commercial Space / Office in South Austin,Austin,South Austin,Commercial,6507553.11,13204.0,0,2,1981.0,2024-11-06,Pending,2,4.9,492.85,45.0,5.1
PROP-10189,2 BHK Apartment for sale in East Austin,Austin,East Austin,Apartment,503083.69,1404.0,2,2,2014.0,2025-06-12,Active,9,4.1,358.32,12.0,7.6
PROP-10190,4 BHK Apartment for sale in SOMA,San Francisco,SOMA,Apartment,842531.53,567.0,4,1,1966.0,2024-10-07,Pending,10,4.9,1485.95,60.0,8.3
PROP-10191,5 BHK Villa for sale in Hyde Park,Chicago,Hyde Park,Villa,615113.55,2540.0,5,2,1993.0,2025-08-08,Active,4,4.3,242.17,33.0,5.8
PROP-10192,4 BHK Villa for sale in Bronx,New York,Bronx,Villa,1958459.02,1869.0,4,4,2018.0,2024-11-08,Sold,5,3.8,1047.86,8.0,5.7
PROP-10193,3 BHK Apartment for sale in Little Havana,Miami,Little Havana,Apartment,698462.07,1649.0,3,2,2007.0,2024-03-06,Pending,6,4.7,423.57,19.0,6.9
PROP-10194,Residential plot of 1417 sqft in Mission District,San Francisco,Mission District,Plot,2076285.0,1417.0,0,0,1994.0,2024-10-29,Pending,7,3.8,1465.27,32.0,6.5
PROP-10195,Commercial Space / Office in Pacific Heights,San Francisco,Pacific Heights,Commercial,33344330.24,17623.0,0,6,2014.0,2025-11-04,Active,5,3.2,1892.09,12.0,5.6
PROP-10196,5 BHK Villa for sale in Pacific Heights,San Francisco,Pacific Heights,Villa,7327531.39,3629.0,5,5,2001.0,2025-08-22,Active,8,3.1,2019.16,25.0,6.6
PROP-10197,Residential plot of 1885 sqft in Bronx,New York,Bronx,Plot,2010926.58,1885.0,0,0,1993.0,2024-06-03,Active,6,3.8,1066.8,33.0,6.0
PROP-10198,Commercial Space / Office in South Austin,Austin,South Austin,Commercial,10148247.11,21677.0,0,4,1980.0,2024-01-05,Active,3,4.2,468.16,46.0,5.2
PROP-10199,Commercial Space / Office in River North,Chicago,River North,Commercial,4794099.67,13560.0,0,2,1962.0,2025-01-17,Pending,9,4.7,353.55,64.0,7.9
PROP-10200,Residential plot of 2069 sqft in Mission District,San Francisco,Mission District,Plot,3178013.81,2069.0,0,0,1994.0,2024-11-01,Pending,9,4.3,1536.01,32.0,7.5
PROP-10201,4 BHK Villa for sale in Hyde Park,Chicago,Hyde Park,Villa,500227.4,1956.0,4,3,1988.0,2024-01-23,Active,2,3.7,255.74,38.0,4.6
PROP-10202,1 BHK Apartment for sale in Manhattan,New York,Manhattan,Apartment,3317964.41,1912.0,1,2,1976.0,2025-07-14,Sold,5,3.4,1735.34,50.0,5.6
PROP-10203,1 BHK Apartment for sale in Brickell,Miami,Brickell,Apartment,588325.4,1078.0,1,1,1983.0,2024-07-23,Sold,4,3.7,545.76,43.0,5.5
PROP-10204,1 BHK Apartment for sale in Hyde Park,Chicago,Hyde Park,Apartment,533311.36,1875.0,1,1,1993.0,2024-06-01,Sold,2,4.4,284.43,33.0,4.9
PROP-10205,5 BHK Villa for sale in Loop,Chicago,Loop,Villa,1567695.29,4180.0,5,4,2007.0,2024-04-07,Active,1,4.7,375.05,19.0,4.7
PROP-10206,6 BHK Villa for sale in Queens,New York,Queens,Villa,6713905.99,5083.0,6,5,1997.0,2025-05-04,Sold,3,3.2,1320.86,29.0,4.4
PROP-10207,5 BHK Villa for sale in Little Havana,Miami,Little Havana,Villa,2625440.02,3810.0,5,2,1994.0,2024-05-13,Pending,2,4.8,689.09,32.0,4.6
PROP-10208,2 BHK Apartment for sale in Brickell,Miami,Brickell,Apartment,1167662.98,1855.0,2,2,1964.0,2025-10-18,Sold,10,4.6,629.47,62.0,8.2
PROP-10209,Residential plot of 1824 sqft in Hyde Park,Chicago,Hyde Park,Plot,511781.68,1824.0,0,0,1993.0,2025-07-17,Pending,4,3.2,280.58,33.0,5.1
PROP-10210,1 BHK Apartment for sale in River North,Chicago,River North,Apartment,690451.78,2026.0,1,1,1971.0,2025-07-24,Active,10,4.6,340.8,55.0,8.3
PROP-10211,Residential plot of 6952 sqft in Brooklyn,New York,Brooklyn,Plot,8882771.04,6952.0,0,0,1994.0,2024-04-26,Sold,4,3.0,1277.73,32.0,4.8
PROP-10212,2 BHK Apartment for sale in Coral Gables,Miami,Coral Gables,Apartment,1447410.0,1508.0,2,3,2015.0,2024-04-19,Active,4,3.2,959.82,11.0,4.9
PROP-10213,Commercial Space / Office in Loop,Chicago,Loop,Commercial,9001158.42,22576.0,0,10,1968.0,2024-01-05,Active,9,4.8,398.7,58.0,7.8
PROP-10214,3 BHK Apartment for sale in Brickell,Miami,Brickell,Apartment,1080573.92,1846.0,3,3,1969.0,2025-09-15,Active,5,3.8,585.36,57.0,5.8
PROP-10215,5 BHK Villa for sale in Coral Gables,Miami,Coral Gables,Villa,2816488.75,3517.0,5,4,2023.0,2025-10-27,Active,9,4.6,800.82,3.0,8.0
PROP-10216,4 BHK Apartment for sale in Hyde Park,Chicago,Hyde Park,Apartment,162160.04,1463.0,4,1,1926.0,2024-07-23,Active,5,4.4,110.84,100.0,7.0
PROP-10217,4 BHK Villa for sale in West Lake Hills,Austin,West Lake Hills,Villa,3530925.0,4985.0,4,4,2024.0,2025-01-25,Sold,6,4.9,708.31,2.0,6.8
PROP-10218,5 BHK Villa for sale in Lincoln Park,Chicago,Lincoln Park,Villa,2034872.1,3385.0,5,5,1991.0,2024-03-17,Active,9,4.2,601.14,35.0,7.4
PROP-10219,5 BHK Villa for sale in Lincoln Park,Chicago,Lincoln Park,Villa,1180906.0,2216.0,5,5,2016.0,2024-03-15,Pending,9,4.2,532.9,10.0,7.6
PROP-10220,Residential plot of 5809 sqft in SOMA,San Francisco,SOMA,Plot,7445668.44,5809.0,0,0,1992.0,2025-09-25,Sold,3,3.2,1281.75,34.0,4.7
PROP-10221,Residential plot of 2857 sqft in Brickell,Miami,Brickell,Plot,1655510.56,2857.0,0,0,1995.5,2025-07-07,Active,9,4.2,579.46,30.5,7.7
PROP-10222,1 BHK Apartment for sale in Pacific Heights,San Francisco,Pacific Heights,Apartment,4773385.11,2489.0,1,3,1928.0,2025-10-06,Sold,7,4.7,1917.79,98.0,7.2
PROP-10223,Commercial Space / Office in Brooklyn,New York,Brooklyn,Commercial,2329601.31,2241.0,0,3,1964.0,2024-09-14,Sold,4,4.8,1039.54,62.0,6.2
PROP-10224,1 BHK Apartment for sale in Loop,Chicago,Loop,Apartment,597226.59,1935.0,1,2,1984.0,2024-11-04,Pending,8,3.8,308.64,42.0,7.2
PROP-10225,Residential plot of 1182 sqft in Coral Gables,Miami,Coral Gables,Plot,1080881.71,1182.0,0,0,1991.0,2025-07-22,Active,1,4.1,914.45,35.0,4.3
PROP-10226,Commercial Space / Office in Pacific Heights,San Francisco,Pacific Heights,Commercial,13637401.69,6274.0,0,4,1974.0,2024-09-15,Active,10,4.9,2173.64,52.0,8.4
PROP-10227,4 BHK Apartment for sale in Downtown,Austin,Downtown,Apartment,794020.76,1986.0,4,2,1965.0,2025-11-02,Pending,10,4.2,399.81,61.0,8.2
PROP-10228,Commercial Space / Office in Coral Gables,Miami,Coral Gables,Commercial,1131514.49,1158.0,0,7,1975.0,2025-10-18,Pending,3,4.4,977.13,51.0,5.2
PROP-10229,2 BHK Apartment for sale in Loop,Chicago,Loop,Apartment,734165.3,2258.0,2,3,1945.0,2025-10-03,Active,1,4.7,325.14,81.0,4.8
PROP-10230,Commercial Space / Office in Queens,New York,Queens,Commercial,17414495.78,12987.0,0,8,1974.0,2025-08-26,Pending,3,3.9,1340.92,52.0,4.9
PROP-10231,Commercial Space / Office in Brickell,Miami,Brickell,Commercial,4408896.73,6870.0,0,4,2007.0,2025-01-02,Pending,4,3.1,641.76,19.0,4.9
PROP-10232,Commercial Space / Office in West Lake Hills,Austin,West Lake Hills,Commercial,1652403.96,2307.0,0,7,1966.0,2025-06-17,Pending,5,4.2,716.26,60.0,5.9
PROP-10233,5 BHK Villa for sale in Queens,New York,Queens,Villa,6688647.0,5124.0,5,4,2011.0,2025-09-10,Active,8,3.3,1305.36,15.0,6.5
PROP-10234,Residential plot of 8889 sqft in Brooklyn,New York,Brooklyn,Plot,11227541.0,8889.0,0,0,1994.0,2025-05-05,Active,7,3.0,1263.08,32.0,6.0
PROP-10235,2 BHK Apartment for sale in South Beach,Miami,South Beach,Apartment,635185.12,1028.0,2,3,1971.0,2025-07-31,Sold,7,4.9,617.88,55.0,7.2
PROP-10236,Residential plot of 6614 sqft in Lincoln Park,Chicago,Lincoln Park,Plot,3483733.66,6614.0,0,0,1989.5,2025-09-02,Active,7,3.8,526.72,36.5,6.6
PROP-10237,1 BHK Apartment for sale in Little Havana,Miami,Little Havana,Apartment,761089.84,1474.0,1,3,1984.0,2024-04-05,Active,10,4.0,516.34,42.0,7.8
PROP-10238,Commercial Space / Office in Little Havana,Miami,Little Havana,Commercial,5334580.4,12485.0,0,3,1994.0,2025-05-03,Active,5,4.2,427.28,32.0,6.1
PROP-10239,2 BHK Apartment for sale in Manhattan,New York,Manhattan,Apartment,3129079.94,1840.0,2,3,2022.0,2025-01-05,Pending,10,4.9,1700.59,4.0,8.5
PROP-10240,Residential plot of 5157 sqft in River North,Chicago,River North,Plot,2069469.9,5157.0,0,0,1986.0,2025-08-14,Sold,7,4.5,401.29,40.0,6.8
PROP-10241,5 BHK Villa for sale in Lincoln Park,Chicago,Lincoln Park,Villa,2578779.39,5081.0,5,2,1990.0,2025-10-13,Active,3,3.9,507.53,36.0,5.1
PROP-10242,4 BHK Apartment for sale in River North,Chicago,River North,Apartment,577128.14,1811.0,4,2,1921.0,2025-11-03,Sold,5,3.4,318.68,105.0,5.7
PROP-10243,6 BHK Villa for sale in South Austin,Austin,South Austin,Villa,1769527.94,4060.0,6,4,2022.0,2025-08-23,Active,2,4.8,435.84,4.0,5.2
PROP-10244,Commercial Space / Office in South Austin,Austin,South Austin,Commercial,8056800.91,19838.0,0,2,1976.0,2025-06-02,Active,9,4.9,406.13,50.0,8.2
PROP-10245,Commercial Space / Office in Coral Gables,Miami,Coral Gables,Commercial,8741447.16,8971.0,0,7,2021.0,2025-11-28,Sold,1,4.0,974.41,5.0,4.2
PROP-10246,Residential plot of 5314 sqft in Pacific Heights,San Francisco,Pacific Heights,Plot,10316611.79,5314.0,0,0,1991.0,2024-04-05,Sold,6,3.2,1941.4,35.0,5.9
PROP-10247,4 BHK Villa for sale in Coral Gables,Miami,Coral Gables,Villa,2920112.42,3435.0,4,3,1996.0,2024-07-26,Sold,6,3.3,850.11,30.0,5.9
PROP-10248,Residential plot of 9066 sqft in South Beach,Miami,South Beach,Plot,6089286.02,9066.0,0,0,1990.0,2025-08-11,Pending,5,5.0,671.66,36.0,6.3
PROP-10249,Commercial Space / Office in Brickell,Miami,Brickell,Commercial,10716852.0,18719.0,0,2,1992.0,2024-06-27,Active,9,4.7,572.51,34.0,8.0
PROP-10250,Residential plot of 5413 sqft in Coral Gables,Miami,Coral Gables,Plot,4829820.96,5413.0,0,0,1991.0,2025-09-19,Active,8,3.8,892.26,35.0,7.0
PROP-10251,4 BHK Villa for sale in Hyde Park,Chicago,Hyde Park,Villa,878131.61,2874.0,4,2,1997.0,2025-07-22,Pending,4,3.3,305.54,29.0,4.9
PROP-10252,Residential plot of 1781 sqft in Coral Gables,Miami,Coral Gables,Plot,1628638.18,1781.0,0,0,1991.0,2024-06-16,Pending,8,4.7,914.45,35.0,7.5
PROP-10253,3 BHK Apartment for sale in East Austin,Austin,East Austin,Apartment,244960.63,748.0,3,3,1997.0,2025-08-12,Sold,3,5.0,327.49,29.0,5.8
PROP-10254,Residential plot of 3373 sqft in Bronx,New York,Bronx,Plot,3595814.32,3373.0,0,0,1993.0,2025-10-17,Pending,7,4.3,1066.06,33.0,6.7
PROP-10255,Residential plot of 5773 sqft in Pacific Heights,San Francisco,Pacific Heights,Plot,12888644.48,5773.0,0,0,1991.0,2025-09-11,Pending,8,4.6,2232.57,35.0,7.4
PROP-10256,4 BHK Villa for sale in River North,Chicago,River North,Villa,1062452.83,2824.0,4,4,2024.0,2024-08-03,Active,2,3.1,376.22,2.0,4.1
PROP-10257,5 BHK Villa for sale in Manhattan,New York,Manhattan,Villa,9628003.61,4993.0,5,3,1995.0,2025-03-29,Active,10,4.0,1928.3,31.0,7.8
PROP-10258,6 BHK Villa for sale in Coral Gables,Miami,Coral Gables,Villa,3047662.66,3250.0,6,5,2013.0,2025-06-30,Pending,8,4.1,937.74,13.0,7.0
PROP-10259,Residential plot of 9767 sqft in Brooklyn,New York,Brooklyn,Plot,9991583.96,9767.0,0,0,1994.0,2025-05-18,Pending,5,3.0,1022.99,32.0,5.5
PROP-10260,Commercial Space / Office in Queens,New York,Queens,Commercial,17800257.89,13935.0,0,5,1970.0,2025-10-23,Pending,4,3.5,1277.38,56.0,5.1
PROP-10261,Commercial Space / Office in East Austin,Austin,East Austin,Commercial,1093787.02,3243.0,0,4,1968.0,2025-10-14,Pending,5,4.4,337.28,58.0,6.2
PROP-10262,Residential plot of 3048 sqft in Brooklyn,New York,Brooklyn,Plot,3893730.2,3048.0,0,0,1994.0,2024-01-09,Active,1,4.0,1277.47,32.0,4.2
PROP-10263,Residential plot of 3393 sqft in West Lake Hills,Austin,West Lake Hills,Plot,1985236.72,3393.0,0,0,1990.0,2025-02-05,Pending,3,3.4,585.1,36.0,4.9
PROP-10264,Commercial Space / Office in Brooklyn,New York,Brooklyn,Commercial,2695334.59,2098.0,0,5,1989.0,2024-04-06,Active,8,3.8,1284.72,37.0,7.0
PROP-10265,Commercial Space / Office in South Beach,Miami,South Beach,Commercial,3901031.28,7511.0,0,7,2016.0,2025-11-13,Active,6,4.3,519.38,10.0,6.7
PROP-10266,Commercial Space / Office in Mission District,San Francisco,Mission District,Commercial,16543337.01,13169.0,0,3,1975.0,2024-04-03,Pending,1,3.1,1256.23,51.0,3.9
PROP-10267,Commercial Space / Office in Pacific Heights,San Francisco,Pacific Heights,Commercial,3808090.13,1699.0,0,8,1982.0,2024-09-13,Pending,8,4.1,2241.37,44.0,7.1
PROP-10268,6 BHK Villa for sale in West Lake Hills,Austin,West Lake Hills,Villa,2097431.0,3069.0,6,4,1996.0,2025-04-09,Sold,9,4.2,683.42,30.0,7.6
PROP-10269,Commercial Space / Office in Little Havana,Miami,Little Havana,Commercial,9848345.93,21088.0,0,6,1994.0,2024-11-25,Sold,2,3.1,467.01,32.0,4.1
PROP-10270,Commercial Space / Office in Mission District,San Francisco,Mission District,Commercial,24498726.19,18230.0,0,6,1963.0,2025-09-12,Active,4,4.3,1343.87,63.0,5.7
PROP-10271,1 BHK Apartment for sale in West Lake Hills,Austin,West Lake Hills,Apartment,1175737.54,1583.0,1,3,1929.0,2024-03-20,Sold,2,3.2,742.73,97.0,4.1
PROP-10272,Residential plot of 7997 sqft in Marina,San Francisco,Marina,Plot,9985285.08,7997.0,0,0,1991.5,2024-06-19,Sold,7,4.0,1248.63,34.5,6.5
PROP-10273,Residential plot of 8054 sqft in East Austin,Austin,East Austin,Plot,3183140.03,8054.0,0,0,1994.0,2024-11-27,Sold,9,4.8,395.22,32.0,7.8
PROP-10274,1 BHK Apartment for sale in River North,Chicago,River North,Apartment,691110.0,1720.0,1,3,1937.0,2024-11-05,Active,4,4.7,401.81,89.0,5.7
PROP-10275,2 BHK Apartment for sale in Brickell,Miami,Brickell,Apartment,707420.0,1228.0,2,1,1953.0,2025-08-19,Pending,5,3.2,576.07,73.0,5.5
PROP-10276,Residential plot of 7251 sqft in Marina,San Francisco,Marina,Plot,7094149.3,7251.0,0,0,1991.5,2024-02-27,Pending,6,4.8,978.37,34.5,7.0
PROP-10277,1 BHK Apartment for sale in Mission District,San Francisco,Mission District,Apartment,2245085.35,1573.0,1,2,1989.0,2024-11-30,Active,3,3.1,1427.26,37.0,4.6
PROP-10278,Commercial Space / Office in Marina,San Francisco,Marina,Commercial,5927470.47,5331.0,0,7,1965.0,2024-02-20,Pending,2,3.8,1111.89,61.0,4.6
PROP-10279,4 BHK Villa for sale in Marina,San Francisco,Marina,Villa,4630003.28,3817.0,4,2,1997.0,2024-11-27,Sold,2,3.2,1213.0,29.0,4.1
PROP-10280,Commercial Space / Office in South Austin,Austin,South Austin,Commercial,7607746.0,15433.0,0,2,2019.0,2024-07-23,Active,2,3.2,492.95,7.0,4.1
PROP-10281,4 BHK Apartment for sale in Downtown,Austin,Downtown,Apartment,583627.85,1421.0,4,1,1962.0,2025-07-04,Sold,10,4.5,410.72,64.0,8.3
PROP-10282,4 BHK Villa for sale in South Beach,Miami,South Beach,Villa,2449577.1,4126.0,4,4,1983.0,2024-01-09,Sold,7,4.3,593.69,43.0,6.9
PROP-10283,1 BHK Apartment for sale in Lincoln Park,Chicago,Lincoln Park,Apartment,783452.94,1492.0,1,1,1945.0,2025-04-13,Sold,1,4.2,525.1,81.0,4.4
PROP-10284,3 BHK Villa for sale in East Austin,Austin,East Austin,Villa,1632381.34,4059.0,3,4,2004.0,2024-01-31,Pending,4,3.3,402.16,22.0,4.9
PROP-10285,6 BHK Villa for sale in Brickell,Miami,Brickell,Villa,1736846.59,3051.0,6,4,2018.0,2025-07-09,Sold,3,4.2,569.27,8.0,5.3
PROP-10286,3 BHK Villa for sale in Marina,San Francisco,Marina,Villa,2906257.37,2355.0,3,3,2000.0,2024-05-29,Pending,7,4.9,1234.08,26.0,7.1
PROP-10287,5 BHK Villa for sale in SOMA,San Francisco,SOMA,Villa,2593058.56,2014.0,5,3,2018.0,2024-01-27,Sold,10,4.8,1287.52,8.0,8.5
PROP-10288,1 BHK Apartment for sale in SOMA,San Francisco,SOMA,Apartment,2650371.27,2065.0,1,2,1972.0,2025-11-18,Active,4,3.4,1283.47,54.0,5.3
PROP-10289,3 BHK Apartment for sale in Marina,San Francisco,Marina,Apartment,2502145.18,1974.0,3,2,1998.0,2025-08-08,Sold,1,4.0,1267.55,28.0,4.1
PROP-10290,4 BHK Apartment for sale in Loop,Chicago,Loop,Apartment,415094.0,1096.0,4,2,1958.0,2024-10-19,Pending,5,4.2,378.74,68.0,5.9
PROP-10291,5 BHK Villa for sale in South Beach,Miami,South Beach,Villa,2812381.77,5187.0,5,5,1981.0,2025-08-27,Active,10,4.3,542.2,45.0,8.2
PROP-10292,Commercial Space / Office in Hyde Park,Chicago,Hyde Park,Commercial,3240554.19,13408.0,0,10,1984.0,2024-06-23,Sold,3,3.3,241.69,42.0,4.9
PROP-10293,2 BHK Apartment for sale in Hyde Park,Chicago,Hyde Park,Apartment,745455.15,2466.0,2,1,1999.0,2024-01-13,Pending,9,4.6,302.29,27.0,7.7
PROP-10294,Residential plot of 1801 sqft in South Beach,Miami,South Beach,Plot,978431.43,1801.0,0,0,1990.0,2024-02-26,Active,5,4.7,543.27,36.0,6.5
PROP-10295,Commercial Space / Office in Manhattan,New York,Manhattan,Commercial,11861048.94,6286.0,0,6,1991.0,2025-09-01,Sold,5,4.9,1886.9,35.0,6.4
PROP-10296,1 BHK Apartment for sale in East Austin,Austin,East Austin,Apartment,713822.0,2227.0,1,2,1980.0,2024-10-08,Pending,9,4.2,320.53,46.0,7.8
PROP-10297,Residential plot of 9608 sqft in Coral Gables,Miami,Coral Gables,Plot,8842132.16,9608.0,0,0,1991.0,2025-09-30,Active,10,4.5,920.29,35.0,8.2
PROP-10298,3 BHK Villa for sale in Brickell,Miami,Brickell,Villa,1808644.03,2768.0,3,5,2020.0,2024-07-31,Pending,7,3.1,653.41,6.0,6.1
PROP-10299,Residential plot of 1100 sqft in Downtown,Austin,Downtown,Plot,437654.76,1100.0,0,0,1988.0,2024-12-07,Sold,10,4.0,397.87,38.0,8.1
PROP-10300,6 BHK Villa for sale in River North,Chicago,River North,Villa,1166803.5,3072.0,6,4,2009.0,2025-02-27,Active,9,4.7,379.82,17.0,7.8
PROP-10301,Residential plot of 6556 sqft in Downtown,Austin,Downtown,Plot,3378231.63,6556.0,0,0,1988.0,2025-10-03,Active,10,4.2,515.29,38.0,7.8
PROP-10302,Commercial Space / Office in Downtown,Austin,Downtown,Commercial,7666911.64,17287.0,0,5,1983.0,2024-11-05,Pending,5,3.2,443.51,43.0,5.4
PROP-10303,6 BHK Villa for sale in Bronx,New York,Bronx,Villa,3931435.0,4586.0,6,4,2000.0,2024-04-10,Sold,3,3.4,857.27,26.0,4.9
PROP-10304,Commercial Space / Office in Manhattan,New York,Manhattan,Commercial,8256257.93,4378.0,0,10,2009.0,2024-11-15,Pending,6,3.6,1885.85,17.0,6.0
PROP-10305,3 BHK Villa for sale in Queens,New York,Queens,Villa,3326304.39,2737.0,3,2,1993.0,2025-07-16,Active,5,4.1,1215.31,33.0,5.9
PROP-10306,1 BHK Apartment for sale in Bronx,New York,Bronx,Apartment,529203.73,610.0,1,2,1970.0,2025-09-02,Sold,8,4.2,867.55,56.0,7.3
